customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date
2383,2023-04-03,Premium,Monthly,39.99,credit_card,Europe,1,
2384,2023-12-28,Basic,Annual,9.99,credit_card,Europe,1,
2385,2023-10-25,Basic,Annual,9.99,credit_card,Europe,1,
2386,2023-09-01,Premium,Annual,39.99,apple_pay,North America,1,
2387,2024-12-02,Premium,Monthly,39.99,paypal,North America,1,
2388,2025-09-18,Standard,Monthly,19.99,apple_pay,North America,1,
2389,2024-06-08,Standard,Monthly,19.99,credit_card,North America,1,
2390,2025-06-28,Standard,Monthly,19.99,credit_card,Asia,1,
2391,2024-06-04,Basic,Monthly,9.99,credit_card,Asia,1,
2392,2023-01-27,Premium,Monthly,39.99,paypal,North America,0,2024-06-10
2393,2023-04-13,Standard,Annual,19.99,apple_pay,North America,1,
2394,2023-12-03,Premium,Monthly,39.99,apple_pay,Europe,1,
2395,2023-10-19,Standard,Monthly,19.99,credit_card,Europe,1,
2396,2025-10-19,Standard,Annual,19.99,paypal,South America,1,
2397,2025-07-24,Basic,Monthly,9.99,credit_card,Asia,1,
2398,2025-10-27,Standard,Monthly,19.99,apple_pay,Asia,1,
2399,2025-09-19,Basic,Monthly,9.99,credit_card,Europe,1,
2400,2024-01-25,Basic,Annual,9.99,credit_card,Europe,0,2025-09-16
2401,2023-10-09,Basic,Monthly,9.99,paypal,North America,1,
2402,2025-09-03,Premium,Annual,39.99,credit_card,Asia,1,
2403,2024-11-17,Basic,Annual,9.99,credit_card,Asia,1,
2404,2024-02-23,Standard,Monthly,19.99,credit_card,North America,1,
2405,2023-03-15,Basic,Annual,9.99,apple_pay,North America,1,
2406,2025-05-23,Basic,Annual,9.99,apple_pay,Asia,1,
2407,2025-07-31,Basic,Annual,9.99,credit_card,Oceania,1,
2408,2024-10-28,Standard,Monthly,19.99,credit_card,South America,1,
2409,2025-03-06,Standard,Annual,19.99,paypal,South America,1,
2410,2024-10-24,Standard,Monthly,19.99,credit_card,North America,1,
2411,2023-07-02,Premium,Monthly,39.99,apple_pay,North America,1,
2412,2025-06-24,Basic,Monthly,9.99,bank_transfer,Asia,0,2025-09-04
2413,2025-10-01,Standard,Monthly,19.99,credit_card,Asia,1,
2414,2023-02-23,Standard,Monthly,19.99,credit_card,Europe,1,
2415,2024-12-01,Basic,Monthly,9.99,apple_pay,North America,0,2025-11-07
2416,2025-01-14,Premium,Monthly,39.99,paypal,North America,1,
2417,2024-01-31,Premium,Monthly,39.99,credit_card,North America,1,
2418,2025-07-19,Basic,Annual,9.99,credit_card,North America,1,
2419,2023-04-12,Basic,Monthly,9.99,paypal,North America,1,
2420,2024-08-18,Basic,Monthly,9.99,credit_card,North America,1,
2421,2023-09-02,Standard,Monthly,19.99,credit_card,South America,1,
2422,2024-01-02,Basic,Monthly,9.99,bank_transfer,Europe,1,
2423,2024-01-26,Premium,Monthly,39.99,credit_card,North America,1,
2424,2025-07-26,Standard,Annual,19.99,credit_card,Europe,1,
2425,2024-01-22,Basic,Annual,9.99,credit_card,North America,1,
2426,2023-03-05,Basic,Monthly,9.99,paypal,Europe,1,
2427,2025-08-27,Premium,Monthly,39.99,paypal,Europe,1,
2428,2023-03-31,Basic,Annual,9.99,credit_card,Europe,1,
2429,2024-10-19,Basic,Annual,9.99,bank_transfer,North America,1,
2430,2025-09-12,Basic,Monthly,9.99,paypal,North America,0,2025-11-30
2431,2023-03-22,Standard,Annual,19.99,apple_pay,North America,1,
2432,2023-09-27,Premium,Annual,39.99,bank_transfer,Oceania,1,
2433,2025-07-12,Premium,Annual,39.99,credit_card,North America,1,
2434,2025-02-04,Basic,Monthly,9.99,credit_card,Oceania,1,
2435,2025-02-25,Basic,Annual,9.99,paypal,Europe,1,
2436,2024-11-23,Standard,Monthly,19.99,apple_pay,Asia,1,
2437,2023-11-07,Premium,Annual,39.99,bank_transfer,Europe,1,
2438,2024-05-25,Basic,Monthly,9.99,apple_pay,North America,1,
2439,2025-05-04,Basic,Monthly,9.99,credit_card,Europe,1,
2440,2024-12-05,Basic,Monthly,9.99,credit_card,North America,0,2025-04-01
2441,2023-11-07,Premium,Annual,39.99,paypal,North America,0,2024-08-15
2442,2024-01-01,Basic,Annual,9.99,credit_card,North America,1,
2443,2023-04-21,Basic,Monthly,9.99,credit_card,Oceania,1,
2444,2023-11-13,Basic,Monthly,9.99,credit_card,North America,1,
2445,2024-09-10,Premium,Annual,39.99,paypal,Asia,0,2025-12-05
2446,2024-03-27,Basic,Annual,9.99,apple_pay,Asia,1,
2447,2024-12-30,Basic,Monthly,9.99,bank_transfer,South America,1,
2448,2023-12-01,Standard,Monthly,19.99,bank_transfer,North America,1,
2449,2025-04-09,Premium,Monthly,39.99,credit_card,South America,1,
2450,2023-01-17,Basic,Annual,9.99,paypal,North America,1,
2451,2025-07-30,Basic,Monthly,9.99,credit_card,North America,1,
2452,2023-08-31,Premium,Monthly,39.99,bank_transfer,South America,1,
2453,2023-02-11,Standard,Monthly,19.99,credit_card,North America,1,
2454,2024-03-18,Basic,Annual,9.99,bank_transfer,North America,0,2025-03-15
2455,2025-06-28,Standard,Monthly,19.99,paypal,North America,1,
2456,2023-03-10,Standard,Monthly,19.99,credit_card,North America,1,
2457,2023-02-16,Premium,Monthly,39.99,credit_card,North America,1,
2458,2023-01-12,Standard,Monthly,19.99,credit_card,North America,1,
2459,2024-12-27,Standard,Monthly,19.99,paypal,Europe,1,
2460,2024-04-29,Standard,Monthly,19.99,paypal,Europe,1,
2461,2024-02-17,Standard,Monthly,19.99,paypal,Europe,1,
2462,2024-01-09,Standard,Monthly,19.99,bank_transfer,Europe,1,
2463,2023-01-14,Premium,Monthly,39.99,apple_pay,North America,1,
2464,2023-06-01,Premium,Monthly,39.99,bank_transfer,Europe,0,2025-12-16
2465,2023-02-19,Premium,Annual,39.99,credit_card,North America,1,
2466,2023-09-06,Basic,Monthly,9.99,bank_transfer,North America,1,
2467,2023-11-06,Basic,Monthly,9.99,paypal,North America,1,
2468,2024-03-22,Basic,Annual,9.99,apple_pay,North America,1,
2469,2023-02-21,Basic,Annual,9.99,bank_transfer,Oceania,1,
2470,2023-02-17,Standard,Monthly,19.99,credit_card,North America,1,
2471,2023-03-07,Premium,Annual,39.99,credit_card,Europe,1,
2472,2024-05-11,Standard,Monthly,19.99,credit_card,Europe,1,
2473,2024-11-14,Standard,Monthly,19.99,credit_card,North America,1,
2474,2025-08-16,Basic,Monthly,9.99,paypal,Europe,1,
2475,2024-08-30,Standard,Monthly,19.99,apple_pay,South America,1,
2476,2023-12-24,Premium,Annual,39.99,credit_card,Oceania,1,
2477,2023-11-04,Basic,Annual,9.99,paypal,North America,1,
2478,2025-07-20,Standard,Monthly,19.99,paypal,North America,1,
2479,2025-07-25,Premium,Annual,39.99,paypal,North America,1,
2480,2025-06-18,Standard,Monthly,19.99,paypal,Europe,0,2025-09-22
2481,2025-05-04,Basic,Monthly,9.99,bank_transfer,Oceania,0,2025-09-08
2482,2024-08-21,Basic,Annual,9.99,paypal,Europe,1,
2483,2023-09-04,Premium,Monthly,39.99,credit_card,South America,1,
2484,2025-10-14,Basic,Monthly,9.99,paypal,Europe,1,
2485,2025-01-18,Premium,Monthly,39.99,paypal,Asia,0,2025-08-03
2486,2024-12-25,Basic,Annual,9.99,credit_card,Asia,0,2025-04-22
2487,2024-07-13,Basic,Monthly,9.99,paypal,Europe,1,
2488,2025-01-16,Standard,Annual,19.99,credit_card,North America,1,
2489,2024-08-27,Standard,Annual,19.99,credit_card,Asia,1,
2490,2025-06-13,Basic,Monthly,9.99,credit_card,Asia,0,2025-10-13
2491,2024-06-10,Standard,Annual,19.99,paypal,Europe,1,
2492,2024-06-23,Basic,Annual,9.99,paypal,Europe,1,
2493,2025-07-24,Basic,Monthly,9.99,credit_card,North America,1,
2494,2025-10-10,Premium,Annual,39.99,credit_card,Asia,1,
2495,2025-05-08,Standard,Monthly,19.99,credit_card,South America,1,
2496,2025-03-12,Standard,Monthly,19.99,credit_card,North America,1,
2497,2023-06-05,Standard,Monthly,19.99,credit_card,North America,1,
2498,2023-10-22,Premium,Monthly,39.99,credit_card,South America,0,2024-07-27
2499,2025-09-01,Standard,Monthly,19.99,apple_pay,North America,1,
2500,2023-05-08,Standard,Monthly,19.99,apple_pay,Europe,1,
