customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date,churn,cutoff_date,observation_window_end,tenure_days
1459,2025-05-28,Standard,Monthly,19.99,credit_card,North America,0,2025-09-30,1,2025-09-30,2025-12-31,125
1460,2024-09-22,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,465
1461,2023-02-22,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,1043
1462,2024-12-10,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,386
1463,2025-10-07,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,85
1464,2025-03-01,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,305
1465,2025-04-08,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,267
1466,2024-10-25,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,432
1467,2023-09-07,Basic,Annual,9.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,846
1468,2025-08-18,Basic,Annual,9.99,apple_pay,Europe,0,2025-11-07,1,2025-11-07,2025-12-31,81
1469,2025-01-26,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,339
1470,2025-10-04,Basic,Monthly,9.99,bank_transfer,Asia,0,2025-11-18,1,2025-11-18,2025-12-31,45
1471,2025-05-28,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,217
1472,2024-02-08,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,692
1473,2025-07-05,Basic,Monthly,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,179
1474,2023-11-30,Premium,Monthly,39.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,762
1475,2025-10-31,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,61
1476,2025-01-21,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,344
1477,2025-02-15,Basic,Monthly,9.99,apple_pay,North America,0,2025-10-05,1,2025-10-05,2025-12-31,232
1478,2024-03-01,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,670
1479,2023-01-17,Standard,Annual,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,1079
1480,2023-04-20,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,986
1481,2024-05-26,Standard,Monthly,19.99,credit_card,North America,0,2025-11-10,1,2025-11-10,2025-12-31,533
1482,2023-02-10,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,1055
1483,2023-12-27,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,735
1484,2024-09-07,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,480
1485,2025-04-28,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,247
1486,2023-06-07,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,938
1487,2025-09-16,Basic,Monthly,9.99,credit_card,Europe,0,2025-12-03,1,2025-12-03,2025-12-31,78
1488,2024-02-11,Standard,Monthly,19.99,bank_transfer,Europe,0,2024-08-20,1,2024-08-20,2025-12-31,191
1489,2024-08-02,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,516
1490,2023-09-25,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,828
1491,2023-07-06,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,909
1492,2023-02-17,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1048
1493,2023-10-27,Basic,Monthly,9.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,796
1494,2023-01-17,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1079
1495,2023-06-21,Basic,Monthly,9.99,paypal,North America,0,2024-12-31,1,2024-12-31,2025-12-31,559
1496,2025-07-15,Standard,Monthly,19.99,paypal,Europe,0,2025-11-10,1,2025-11-10,2025-12-31,118
1497,2024-06-01,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,578
1498,2025-02-07,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,327
1499,2025-02-16,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,318
1500,2025-02-25,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,309
1501,2023-09-18,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,835
1502,2024-11-26,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,400
1503,2023-03-23,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1014
1504,2023-03-10,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1027
1505,2023-04-24,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,982
1506,2025-05-25,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,220
1507,2023-01-30,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1066
1508,2023-10-14,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,809
1509,2023-08-29,Basic,Annual,9.99,paypal,North America,0,2025-07-24,1,2025-07-24,2025-12-31,695
1510,2023-07-07,Standard,Monthly,19.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,908
1511,2025-08-24,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,129
1512,2024-07-27,Standard,Monthly,19.99,apple_pay,North America,0,2025-01-03,1,2025-01-03,2025-12-31,160
1513,2024-10-11,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,446
1514,2025-08-26,Standard,Monthly,19.99,paypal,Asia,0,2025-10-18,1,2025-10-18,2025-12-31,53
1515,2023-09-11,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,842
1516,2023-02-12,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1053
1517,2025-05-17,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,228
1518,2024-10-11,Standard,Monthly,19.99,credit_card,North America,0,2025-06-01,1,2025-06-01,2025-12-31,233
1519,2024-09-17,Basic,Monthly,9.99,paypal,Europe,0,2025-02-13,1,2025-02-13,2025-12-31,149
1520,2025-05-18,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,227
1521,2025-11-01,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,60
1522,2025-06-21,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,193
1523,2023-11-03,Premium,Annual,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,789
1524,2024-05-09,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,601
1525,2024-01-15,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,716
1526,2025-10-08,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,84
1527,2025-01-13,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,352
1528,2024-03-19,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,652
1529,2024-03-28,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,643
1530,2025-05-04,Standard,Monthly,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,241
1531,2023-12-20,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,742
1532,2023-12-11,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,751
1533,2023-03-24,Basic,Annual,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,1013
1534,2023-07-20,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,895
1535,2023-12-31,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,731
1536,2023-03-01,Basic,Monthly,9.99,credit_card,North America,0,2024-09-03,1,2024-09-03,2025-12-31,552
1537,2025-05-16,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,229
1538,2024-12-12,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,384
1539,2023-10-02,Basic,Monthly,9.99,bank_transfer,North America,0,2025-06-11,1,2025-06-11,2025-12-31,618
1540,2024-05-13,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,597
1541,2025-01-05,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,360
1542,2024-06-14,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,565
1543,2025-05-31,Premium,Annual,39.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,214
1544,2025-06-03,Premium,Monthly,39.99,credit_card,Europe,0,2025-10-16,1,2025-10-16,2025-12-31,135
1545,2023-10-05,Standard,Annual,19.99,paypal,North America,0,2024-12-12,1,2024-12-12,2025-12-31,434
1546,2025-09-16,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,106
1547,2024-09-19,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,468
1548,2025-07-22,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,162
1549,2025-09-04,Standard,Monthly,19.99,credit_card,North America,0,2025-11-14,1,2025-11-14,2025-12-31,71
1550,2025-09-23,Basic,Monthly,9.99,paypal,Europe,0,2025-12-15,1,2025-12-15,2025-12-31,83
1551,2023-06-28,Standard,Annual,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,917
1552,2023-10-31,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,792
1553,2024-01-27,Basic,Monthly,9.99,bank_transfer,North America,0,2025-09-28,1,2025-09-28,2025-12-31,610
1554,2023-09-03,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,850
1555,2024-11-17,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,409
1556,2025-07-22,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,162
1557,2023-04-26,Premium,Annual,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,980
1558,2024-03-04,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,667
1559,2025-03-15,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,291
1560,2023-08-12,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,872
1561,2024-08-05,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,513
1562,2024-08-13,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,505
1563,2023-12-13,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,749
1564,2025-03-27,Premium,Monthly,39.99,paypal,North America,0,2025-10-30,1,2025-10-30,2025-12-31,217
1565,2025-08-11,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,142
1566,2023-06-06,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,939
1567,2024-07-07,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,542
1568,2024-10-13,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,444
1569,2024-06-30,Premium,Monthly,39.99,paypal,Asia,0,2025-12-21,1,2025-12-21,2025-12-31,539
1570,2023-12-12,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,750
1571,2024-10-25,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,432
1572,2024-04-29,Standard,Monthly,19.99,paypal,Asia,0,2025-06-03,1,2025-06-03,2025-12-31,400
1573,2025-10-06,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,86
1574,2024-06-04,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,575
1575,2024-06-07,Basic,Monthly,9.99,credit_card,Europe,0,2025-07-19,1,2025-07-19,2025-12-31,407
1576,2023-10-26,Standard,Monthly,19.99,paypal,Europe,0,2024-08-05,1,2024-08-05,2025-12-31,284
1577,2024-02-27,Premium,Monthly,39.99,paypal,Europe,0,2025-03-23,1,2025-03-23,2025-12-31,390
1578,2024-01-09,Premium,Annual,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,722
1579,2024-05-26,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,584
1580,2024-02-12,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,688
1581,2023-02-05,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1060
1582,2024-08-22,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,496
1583,2024-08-17,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,501
1584,2024-04-17,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,623
1585,2024-10-03,Standard,Monthly,19.99,bank_transfer,North America,0,2025-12-03,1,2025-12-03,2025-12-31,426
1586,2025-01-21,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,344
1587,2023-10-31,Basic,Monthly,9.99,paypal,Oceania,0,2025-06-13,1,2025-06-13,2025-12-31,591
1588,2024-12-08,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,388
1589,2024-07-05,Standard,Annual,19.99,bank_transfer,North America,0,2025-06-06,1,2025-06-06,2025-12-31,336
1590,2024-06-18,Basic,Annual,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,561
1591,2025-01-13,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,352
1592,2023-01-07,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,1089
1593,2023-10-31,Standard,Monthly,19.99,bank_transfer,North America,0,2024-06-16,1,2024-06-16,2025-12-31,229
1594,2024-10-29,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,428
1595,2025-10-15,Standard,Monthly,19.99,credit_card,South America,0,2025-12-22,1,2025-12-22,2025-12-31,68
1596,2025-08-30,Standard,Annual,19.99,apple_pay,Asia,0,2025-12-10,1,2025-12-10,2025-12-31,102
1597,2024-06-22,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,557
1598,2023-02-07,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,1058
1599,2024-11-06,Standard,Annual,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,420
1600,2025-05-29,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,216
1601,2024-04-04,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,636
1602,2023-02-25,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1040
1603,2024-05-13,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,597
1604,2023-12-23,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,739
1605,2023-07-08,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,907
1606,2025-06-20,Standard,Monthly,19.99,paypal,Europe,0,2025-12-27,1,2025-12-27,2025-12-31,190
1607,2024-10-03,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,454
1608,2023-07-24,Standard,Monthly,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,891
1609,2023-02-17,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1048
1610,2023-03-10,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,1027
1611,2023-04-04,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,1002
1612,2024-06-16,Standard,Monthly,19.99,paypal,North America,0,2025-03-18,1,2025-03-18,2025-12-31,275
1613,2023-05-31,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,945
1614,2023-10-18,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,805
1615,2023-11-09,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,783
1616,2024-05-07,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,603
1617,2025-06-06,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,208
1618,2024-04-26,Premium,Annual,39.99,credit_card,Europe,0,2025-02-09,1,2025-02-09,2025-12-31,289
1619,2025-08-16,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,137
1620,2023-09-09,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,844
1621,2025-04-04,Premium,Annual,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,271
1622,2023-06-28,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,917
1623,2025-07-05,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,179
1624,2023-06-08,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,937
1625,2024-07-16,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-06-13,1,2025-06-13,2025-12-31,332
1626,2024-09-27,Basic,Monthly,9.99,bank_transfer,North America,0,2025-08-03,1,2025-08-03,2025-12-31,310
1627,2025-10-12,Basic,Monthly,9.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,80
1628,2023-10-18,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,805
1629,2023-12-13,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,749
1630,2024-10-05,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,452
1631,2023-01-02,Basic,Monthly,9.99,credit_card,North America,0,2025-04-13,1,2025-04-13,2025-12-31,832
1632,2024-11-29,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,397
1633,2023-04-14,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,992
1634,2025-04-24,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,251
1635,2024-08-20,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,498
1636,2024-05-21,Standard,Monthly,19.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,589
1637,2023-05-16,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,960
1638,2025-01-24,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,341
1639,2023-03-04,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1033
1640,2024-08-08,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,510
1641,2024-03-05,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,666
1642,2023-09-21,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,832
1643,2025-01-13,Standard,Monthly,19.99,credit_card,Asia,0,2025-05-17,1,2025-05-17,2025-12-31,124
1644,2024-12-12,Basic,Monthly,9.99,credit_card,Asia,0,2025-12-16,1,2025-12-16,2025-12-31,369
1645,2023-10-13,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,810
1646,2025-02-24,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,310
1647,2024-08-23,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,495
1648,2024-09-11,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,476
1649,2024-04-15,Basic,Monthly,9.99,apple_pay,Europe,0,2025-07-11,1,2025-07-11,2025-12-31,452
1650,2023-07-08,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,907
1651,2024-10-11,Basic,Annual,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,446
1652,2023-04-19,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,987
1653,2024-12-16,Standard,Monthly,19.99,apple_pay,North America,0,2025-10-24,1,2025-10-24,2025-12-31,312
1654,2023-01-31,Basic,Monthly,9.99,credit_card,Europe,0,2024-05-07,1,2024-05-07,2025-12-31,462
1655,2024-09-10,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,477
1656,2024-02-23,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,677
1657,2023-08-25,Standard,Monthly,19.99,paypal,North America,0,2024-10-02,1,2024-10-02,2025-12-31,404
1658,2023-12-21,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,741
1659,2023-08-07,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,877
1660,2024-08-18,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,500
1661,2023-03-07,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1030
1662,2024-02-05,Standard,Annual,19.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,695
1663,2024-04-05,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,635
1664,2025-10-12,Standard,Annual,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,80
1665,2024-04-10,Basic,Monthly,9.99,credit_card,Europe,0,2025-04-12,1,2025-04-12,2025-12-31,367
1666,2024-04-30,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,610
1667,2024-04-14,Basic,Annual,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,626
1668,2024-02-09,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,691
1669,2025-03-17,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,289
1670,2023-02-02,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,1063
1671,2023-11-27,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,765
1672,2024-05-15,Standard,Monthly,19.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,595
1673,2025-06-27,Standard,Monthly,19.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,187
1674,2023-03-07,Premium,Monthly,39.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,1030
1675,2025-09-24,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,98
1676,2023-09-28,Premium,Annual,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,825
1677,2023-03-27,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1010
1678,2023-09-28,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,825
1679,2025-01-07,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,358
1680,2024-08-26,Basic,Annual,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,492
1681,2023-01-12,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-04-20,1,2025-04-20,2025-12-31,829
1682,2024-05-21,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,589
1683,2023-05-18,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,958
1684,2024-04-12,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,628
1685,2025-07-27,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,157
1686,2025-01-08,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,357
1687,2023-12-27,Basic,Monthly,9.99,paypal,South America,1,,0,2025-12-31,2025-12-31,735
1688,2025-10-27,Basic,Annual,9.99,credit_card,North America,0,2025-12-15,1,2025-12-15,2025-12-31,49
1689,2024-11-02,Basic,Monthly,9.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,424
1690,2023-08-15,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,869
1691,2023-10-15,Basic,Monthly,9.99,paypal,North America,0,2024-06-02,1,2024-06-02,2025-12-31,231
1692,2023-07-08,Basic,Monthly,9.99,credit_card,Asia,0,2024-07-04,1,2024-07-04,2025-12-31,362
1693,2025-04-26,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,249
1694,2023-10-18,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,805
1695,2023-04-20,Basic,Annual,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,986
1696,2024-03-10,Standard,Annual,19.99,paypal,North America,0,2025-04-19,1,2025-04-19,2025-12-31,405
